1.0	2.58762666667	0.0
4.0	2.65130666667	0.0
7.0	2.6624	0.0
10.0	1.90805333333	5.92533333333
13.0	2.65130666667	6.0
16.0	2.65130666667	6.0
19.0	2.65408	6.0
22.0	2.6624	6.0
25.0	2.6624	6.0
28.0	2.65685333333	6.0
31.0	2.65130666667	6.0
34.0	2.65130666667	6.0
37.0	2.65408	6.0
40.0	2.65130666667	6.0
43.0	2.65408	2.064
46.0	2.6624	0.0
49.0	2.6624	0.0
52.0	2.6624	0.0
