CBR Rate	Tahoe	Reno	NewReno	Vegas
1		0.00586756077117		0.0056338028169		0.00573280159521		0.0	
2		0.013648627202		0.0116480793061		0.0134247357898		0.00673277022891	
3		0.0165229885057		0.0136845706466		0.0171292624901		0.000128172263522	
4		0.0192219679634		0.0194141689373		0.019687115486		0.000621600621601	
5		0.0183168316832		0.0203470975464		0.0235081374322		0.000328245527655	
6		0.0368262470706		0.0323005932762		0.0208027410671		0.000199123855038	
7		0.0529258292956		0.0379669320269		0.0416666666667		0.00230650948232	
8		0.0638209697472		0.0492713393477		0.0602836879433		0.034703196347	
9		0.0633572828217		0.118852459016		0.0876258140912		0.107981220657	
10		0.607142857143		0.607142857143		0.607142857143		0.866666666667	
