CBR Rate	Tahoe	Reno	NewReno	Vegas
1		0.0155012579585		0.0156547658165		0.0156611646163		0.0146274210983	
2		0.015682838682		0.0172401174792		0.016090114907		0.0156664133674	
3		0.015994203864		0.0176314925425		0.0160277774426		0.0146514621014	
4		0.0166113015675		0.0197657101685		0.0169072608019		0.0151371548447	
5		0.0164098603554		0.0181321800041		0.018169447619		0.0147972529328	
6		0.0180456353925		0.0213230877793		0.0166958310681		0.014651964224	
7		0.0185691192166		0.0209944730908		0.0234018907344		0.0148091568611	
8		0.0185883634752		0.0213510676399		0.0199266420272		0.0183143409235	
9		0.0198974478585		0.0351083169782		0.0220752162982		0.03178570497	
10		0.015088969697		0.015088969697		0.015088969697		0.0138933333333	
