CBR Rate	Tahoe	Reno	NewReno	Vegas
1		6.57174014755		7.17371269566		7.37225446278		8.8948878196	
2		5.74873001577		3.6785040743		6.38580734009		7.21069574672	
3		5.06228142769		2.69606354457		5.72810499527		6.93330960537	
4		3.95683184452		2.65603025826		5.15668696351		5.71530264943	
5		3.66332987616		3.09042411213		3.53202112994		5.41317740345	
6		2.65808618791		1.35269371088		3.70017793594		4.46309703432	
7		2.3471729399		1.45049567226		1.90660491505		3.46051435443	
8		2.08794466667		1.28449347175		2.20350291836		1.87691896943	
9		1.32520182319		0.396073255224		1.42309307843		0.842754530278	
10		1.65977742448		1.65977742448		1.65977742448		1.02564102564	
